assessment_id,tin,tax_type,yofa,period,kind,caution_flag,amount,due_date,assessed_at
A00000277,100204G,FSS,2022,2022,SELF,0,551.71,2022-03-15,2022-02-13 09:00:00
A00000278,100204G,FSS,2023,2023,SELF,0,1287.14,2023-06-15,2023-05-16 09:00:00
A00000279,100204G,FSS,2024,2024,SELF,0,1717.14,2024-06-15,2024-05-16 09:00:00
A00000280,100204G,FSS,2025,2025,SELF,0,2129.89,2025-03-15,2025-02-13 09:00:00
A00000281,100204G,CIT,2021,2021,SELF,0,175.62,2021-06-30,2021-05-31 09:00:00
A00000282,100204G,CIT,2022,2022,AUTHORITY,0,1342.55,2022-06-30,2022-05-31 09:00:00
A00000283,100204G,CIT,2023,2023,SELF,0,604.49,2023-06-30,2023-05-31 09:00:00
A00000284,100204G,CIT,2024,2024,SELF,0,2033.0,2024-06-30,2024-05-31 09:00:00
A00000285,100204G,CIT,2025,2025,SELF,0,7889.7,2025-06-30,2025-05-31 09:00:00
A00000286,100212M,VAT,2023,2023,SELF,0,8040.32,2023-12-15,2023-11-15 09:00:00
A00000287,100212M,VAT,2024,2024,DEFAULT,0,14111.81,2024-12-15,2024-11-15 09:00:00
A00000288,100212M,VAT,2025,2025,SELF,0,38862.91,2025-06-15,2025-05-16 09:00:00
A00000289,100212M,PIT,2021,2021,DEFAULT,1,10026.21,2021-06-30,2021-05-31 09:00:00
A00000290,100212M,PIT,2022,2022,SELF,0,11547.07,2022-06-30,2022-05-31 09:00:00
A00000291,100212M,PIT,2023,2023,DEFAULT,1,9796.13,2023-06-30,2023-05-31 09:00:00
A00000292,100212M,PIT,2024,2024,DEFAULT,1,11728.29,2024-06-30,2024-05-31 09:00:00
A00000293,100212M,PIT,2025,2025,SELF,0,19205.39,2025-06-30,2025-05-31 09:00:00
A00000294,100217H,FSS,2021,2021,SELF,0,474.05,2021-12-15,2021-11-15 09:00:00
A00000295,100217H,FSS,2022,2022,SELF,0,612.46,2022-06-15,2022-05-16 09:00:00
A00000296,100217H,FSS,2023,2023,SELF,0,1863.11,2023-06-15,2023-05-16 09:00:00
A00000297,100217H,FSS,2024,2024,SELF,0,3899.16,2024-03-15,2024-02-14 09:00:00
A00000298,100217H,FSS,2025,2025,SELF,0,2241.39,2025-03-15,2025-02-13 09:00:00
A00000299,100228G,VAT,2020,2020,AUTHORITY,0,90.35,2020-06-15,2020-05-16 09:00:00
A00000300,100228G,VAT,2021,2021,SELF,0,598.79,2021-09-15,2021-08-16 09:00:00
A00000301,100228G,VAT,2022,2022,DEFAULT,0,1654.17,2022-12-15,2022-11-15 09:00:00
A00000302,100228G,VAT,2023,2023,SELF,0,1462.23,2023-03-15,2023-02-13 09:00:00
A00000303,100228G,VAT,2024,2024,SELF,0,581.2,2024-03-15,2024-02-14 09:00:00
A00000304,100228G,VAT,2025,2025,SELF,0,572.64,2025-09-15,2025-08-16 09:00:00
A00000305,100232A,CIT,2020,2020,SELF,0,8.01,2020-06-30,2020-05-31 09:00:00
A00000306,100232A,CIT,2021,2021,SELF,0,4.45,2021-06-30,2021-05-31 09:00:00
A00000307,100232A,CIT,2022,2022,SELF,0,7.58,2022-06-30,2022-05-31 09:00:00
A00000308,100232A,CIT,2023,2023,AUTHORITY,0,14.38,2023-06-30,2023-05-31 09:00:00
A00000309,100232A,CIT,2024,2024,AUTHORITY,0,14.48,2024-06-30,2024-05-31 09:00:00
A00000310,100232A,CIT,2025,2025,SELF,0,70.28,2025-06-30,2025-05-31 09:00:00
A00000311,100232A,SSC,2021,2021,SELF,0,10.65,2021-06-15,2021-05-16 09:00:00
A00000312,100232A,SSC,2022,2022,SELF,0,18.07,2022-09-15,2022-08-16 09:00:00
A00000313,100232A,SSC,2023,2023,SELF,0,23.7,2023-03-15,2023-02-13 09:00:00
A00000314,100232A,SSC,2024,2024,SELF,0,14.26,2024-09-15,2024-08-16 09:00:00
A00000315,100232A,SSC,2025,2025,SELF,0,73.95,2025-12-15,2025-11-15 09:00:00
A00000316,100238A,VAT,2022,2022,SELF,0,4.89,2022-12-15,2022-11-15 09:00:00
A00000317,100238A,VAT,2023,2023,SELF,0,5.77,2023-09-15,2023-08-16 09:00:00
A00000318,100238A,VAT,2024,2024,SELF,0,8.12,2024-09-15,2024-08-16 09:00:00
A00000319,100238A,VAT,2025,2025,SELF,0,24.51,2025-09-15,2025-08-16 09:00:00
A00000320,100238A,SSC,2022,2022,SELF,0,6.34,2022-03-15,2022-02-13 09:00:00
A00000321,100238A,SSC,2023,2023,SELF,0,4.73,2023-03-15,2023-02-13 09:00:00
A00000322,100238A,SSC,2024,2024,SELF,0,3.96,2024-12-15,2024-11-15 09:00:00
A00000323,100238A,SSC,2025,2025,AUTHORITY,0,5.45,2025-09-15,2025-08-16 09:00:00
A00000324,100246A,VAT,2022,2022,AUTHORITY,0,1661.79,2022-09-15,2022-08-16 09:00:00
A00000325,100246A,VAT,2023,2023,SELF,0,764.73,2023-06-15,2023-05-16 09:00:00
A00000326,100246A,VAT,2024,2024,DEFAULT,0,824.23,2024-03-15,2024-02-14 09:00:00
A00000327,100246A,VAT,2025,2025,SELF,0,396.32,2025-12-15,2025-11-15 09:00:00
A00000328,100255A,FSS,2020,2020,SELF,0,621.21,2020-09-15,2020-08-16 09:00:00
A00000329,100255A,FSS,2021,2021,SELF,0,1162.44,2021-12-15,2021-11-15 09:00:00
A00000330,100255A,FSS,2022,2022,SELF,0,1644.86,2022-09-15,2022-08-16 09:00:00
A00000331,100255A,FSS,2023,2023,SELF,0,2203.66,2023-03-15,2023-02-13 09:00:00
A00000332,100255A,FSS,2024,2024,SELF,0,2321.67,2024-12-15,2024-11-15 09:00:00
A00000333,100255A,FSS,2025,2025,DEFAULT,1,3616.7,2025-09-15,2025-08-16 09:00:00
A00000334,100255A,VAT,2021,2021,SELF,0,830.2,2021-12-15,2021-11-15 09:00:00
A00000335,100255A,VAT,2022,2022,SELF,0,94.5,2022-03-15,2022-02-13 09:00:00
A00000336,100255A,VAT,2023,2023,AUTHORITY,0,435.08,2023-03-15,2023-02-13 09:00:00
A00000337,100255A,VAT,2024,2024,SELF,0,2533.93,2024-03-15,2024-02-14 09:00:00
A00000338,100255A,VAT,2025,2025,SELF,0,2369.51,2025-12-15,2025-11-15 09:00:00
A00000339,100262G,VAT,2023,2023,SELF,0,2158.68,2023-12-15,2023-11-15 09:00:00
A00000340,100262G,VAT,2024,2024,SELF,0,2063.11,2024-06-15,2024-05-16 09:00:00
A00000341,100262G,VAT,2025,2025,SELF,0,14879.84,2025-09-15,2025-08-16 09:00:00
A00000342,100262G,CIT,2021,2021,AUTHORITY,0,887.98,2021-06-30,2021-05-31 09:00:00
A00000343,100262G,CIT,2022,2022,SELF,0,2508.31,2022-06-30,2022-05-31 09:00:00
A00000344,100262G,CIT,2023,2023,SELF,0,3069.95,2023-06-30,2023-05-31 09:00:00
A00000345,100262G,CIT,2024,2024,SELF,0,8337.5,2024-06-30,2024-05-31 09:00:00
A00000346,100262G,CIT,2025,2025,SELF,0,11521.56,2025-06-30,2025-05-31 09:00:00
A00000347,100267M,SSC,2022,2022,SELF,0,3238.17,2022-09-15,2022-08-16 09:00:00
A00000348,100267M,SSC,2023,2023,SELF,0,3424.24,2023-12-15,2023-11-15 09:00:00
A00000349,100267M,SSC,2024,2024,SELF,0,3248.88,2024-12-15,2024-11-15 09:00:00
A00000350,100267M,SSC,2025,2025,SELF,0,4322.95,2025-09-15,2025-08-16 09:00:00
A00000351,100273M,SSC,2020,2020,DEFAULT,1,197.55,2020-09-15,2020-08-16 09:00:00
A00000352,100273M,SSC,2021,2021,SELF,0,60.35,2021-06-15,2021-05-16 09:00:00
A00000353,100273M,SSC,2022,2022,SELF,0,950.12,2022-09-15,2022-08-16 09:00:00
A00000354,100273M,SSC,2023,2023,SELF,0,1754.53,2023-09-15,2023-08-16 09:00:00
A00000355,100273M,SSC,2024,2024,SELF,0,1273.67,2024-09-15,2024-08-16 09:00:00
A00000356,100273M,SSC,2025,2025,DEFAULT,0,253.01,2025-03-15,2025-02-13 09:00:00
A00000357,100273M,PIT,2021,2021,AUTHORITY,0,190.93,2021-06-30,2021-05-31 09:00:00
A00000358,100273M,PIT,2022,2022,SELF,0,560.47,2022-06-30,2022-05-31 09:00:00
A00000359,100273M,PIT,2023,2023,SELF,0,821.95,2023-06-30,2023-05-31 09:00:00
A00000360,100273M,PIT,2024,2024,SELF,0,2564.4,2024-06-30,2024-05-31 09:00:00
A00000361,100273M,PIT,2025,2025,SELF,0,4298.65,2025-06-30,2025-05-31 09:00:00
A00000362,100284A,SSC,2022,2022,SELF,0,2360.93,2022-03-15,2022-02-13 09:00:00
A00000363,100284A,SSC,2023,2023,SELF,0,5872.88,2023-09-15,2023-08-16 09:00:00
A00000364,100284A,SSC,2024,2024,SELF,0,5560.73,2024-03-15,2024-02-14 09:00:00
A00000365,100284A,SSC,2025,2025,SELF,0,17693.0,2025-12-15,2025-11-15 09:00:00
A00000366,100284A,FSS,2022,2022,SELF,0,1057.21,2022-06-15,2022-05-16 09:00:00
A00000367,100284A,FSS,2023,2023,SELF,0,1822.78,2023-03-15,2023-02-13 09:00:00
A00000368,100284A,FSS,2024,2024,SELF,0,8848.67,2024-03-15,2024-02-14 09:00:00
A00000369,100284A,FSS,2025,2025,SELF,0,15081.29,2025-12-15,2025-11-15 09:00:00
A00000370,100288A,SSC,2021,2021,SELF,0,2412.57,2021-06-15,2021-05-16 09:00:00
A00000371,100288A,SSC,2022,2022,DEFAULT,0,2492.97,2022-09-15,2022-08-16 09:00:00
A00000372,100288A,SSC,2023,2023,AUTHORITY,0,930.75,2023-12-15,2023-11-15 09:00:00
A00000373,100288A,SSC,2024,2024,SELF,0,7615.31,2024-03-15,2024-02-14 09:00:00
A00000374,100288A,SSC,2025,2025,AUTHORITY,0,865.8,2025-06-15,2025-05-16 09:00:00
A00000375,100288A,FSS,2021,2021,SELF,0,1395.44,2021-09-15,2021-08-16 09:00:00
A00000376,100288A,FSS,2022,2022,SELF,0,953.4,2022-03-15,2022-02-13 09:00:00
A00000377,100288A,FSS,2023,2023,SELF,0,849.01,2023-06-15,2023-05-16 09:00:00
A00000378,100288A,FSS,2024,2024,SELF,0,1200.89,2024-03-15,2024-02-14 09:00:00
A00000379,100288A,FSS,2025,2025,SELF,0,1244.04,2025-06-15,2025-05-16 09:00:00
A00000380,100288A,CIT,2022,2022,SELF,0,3987.93,2022-06-30,2022-05-31 09:00:00
A00000381,100288A,CIT,2023,2023,DEFAULT,0,310.19,2023-06-30,2023-05-31 09:00:00
A00000382,100288A,CIT,2024,2024,SELF,0,3133.27,2024-06-30,2024-05-31 09:00:00
A00000383,100288A,CIT,2025,2025,AUTHORITY,0,9661.95,2025-06-30,2025-05-31 09:00:00
A00000384,100288A,CIT,2021,2021,SELF,0,1887.54,2021-06-30,2021-05-31 09:00:00
A00000385,100288A,CIT,2022,2022,AUTHORITY,0,278.83,2022-06-30,2022-05-31 09:00:00
A00000386,100288A,CIT,2023,2023,SELF,0,3548.42,2023-06-30,2023-05-31 09:00:00
A00000387,100288A,CIT,2024,2024,SELF,0,2507.55,2024-06-30,2024-05-31 09:00:00
A00000388,100288A,CIT,2025,2025,DEFAULT,1,16184.16,2025-06-30,2025-05-31 09:00:00
A00000389,100296B,PIT,2023,2023,SELF,0,40.87,2023-06-30,2023-05-31 09:00:00
A00000390,100296B,PIT,2024,2024,SELF,0,347.73,2024-06-30,2024-05-31 09:00:00
A00000391,100296B,PIT,2025,2025,SELF,0,105.07,2025-06-30,2025-05-31 09:00:00
A00000392,100296B,VAT,2022,2022,SELF,0,168.87,2022-12-15,2022-11-15 09:00:00
A00000393,100296B,VAT,2023,2023,SELF,0,193.85,2023-06-15,2023-05-16 09:00:00
A00000394,100296B,VAT,2024,2024,SELF,0,41.98,2024-12-15,2024-11-15 09:00:00
A00000395,100296B,VAT,2025,2025,SELF,0,760.74,2025-09-15,2025-08-16 09:00:00
A00000396,100304L,SSC,2023,2023,SELF,0,2128.2,2023-03-15,2023-02-13 09:00:00
A00000397,100304L,SSC,2024,2024,AUTHORITY,0,141.27,2024-09-15,2024-08-16 09:00:00
A00000398,100304L,SSC,2025,2025,SELF,0,2632.15,2025-09-15,2025-08-16 09:00:00
A00000399,100304L,PIT,2023,2023,SELF,0,1188.58,2023-06-30,2023-05-31 09:00:00
A00000400,100304L,PIT,2024,2024,SELF,0,2049.58,2024-06-30,2024-05-31 09:00:00
A00000401,100304L,PIT,2025,2025,SELF,0,2857.37,2025-06-30,2025-05-31 09:00:00
A00000402,100310H,VAT,2020,2020,SELF,0,1115.3,2020-09-15,2020-08-16 09:00:00
A00000403,100310H,VAT,2021,2021,SELF,0,42.98,2021-03-15,2021-02-13 09:00:00
A00000404,100310H,VAT,2022,2022,AUTHORITY,0,791.35,2022-12-15,2022-11-15 09:00:00
A00000405,100310H,VAT,2023,2023,SELF,0,1877.55,2023-03-15,2023-02-13 09:00:00
A00000406,100310H,VAT,2024,2024,SELF,0,379.8,2024-06-15,2024-05-16 09:00:00
A00000407,100310H,VAT,2025,2025,SELF,0,2758.09,2025-12-15,2025-11-15 09:00:00
A00000408,100310H,SSC,2021,2021,SELF,0,1371.93,2021-09-15,2021-08-16 09:00:00
A00000409,100310H,SSC,2022,2022,AUTHORITY,0,1464.66,2022-06-15,2022-05-16 09:00:00
A00000410,100310H,SSC,2023,2023,SELF,0,1068.71,2023-06-15,2023-05-16 09:00:00
A00000411,100310H,SSC,2024,2024,SELF,0,3088.58,2024-09-15,2024-08-16 09:00:00
A00000412,100310H,SSC,2025,2025,SELF,0,787.74,2025-06-15,2025-05-16 09:00:00
A00000413,100317L,VAT,2021,2021,SELF,0,6.44,2021-12-15,2021-11-15 09:00:00
A00000414,100317L,VAT,2022,2022,SELF,0,7.89,2022-09-15,2022-08-16 09:00:00
A00000415,100317L,VAT,2023,2023,DEFAULT,1,29.1,2023-12-15,2023-11-15 09:00:00
A00000416,100317L,VAT,2024,2024,SELF,0,15.08,2024-09-15,2024-08-16 09:00:00
A00000417,100317L,VAT,2025,2025,SELF,0,32.89,2025-12-15,2025-11-15 09:00:00
A00000418,100326G,VAT,2022,2022,SELF,0,1597.4,2022-09-15,2022-08-16 09:00:00
A00000419,100326G,VAT,2023,2023,SELF,0,634.9,2023-06-15,2023-05-16 09:00:00
A00000420,100326G,VAT,2024,2024,SELF,0,3440.29,2024-06-15,2024-05-16 09:00:00
A00000421,100326G,VAT,2025,2025,SELF,0,4912.35,2025-03-15,2025-02-13 09:00:00
A00000422,100326G,FSS,2020,2020,SELF,0,932.83,2020-03-15,2020-02-14 09:00:00
A00000423,100326G,FSS,2021,2021,SELF,0,946.72,2021-06-15,2021-05-16 09:00:00
A00000424,100326G,FSS,2022,2022,DEFAULT,0,1575.57,2022-03-15,2022-02-13 09:00:00
A00000425,100326G,FSS,2023,2023,SELF,0,2370.69,2023-12-15,2023-11-15 09:00:00
A00000426,100326G,FSS,2024,2024,AUTHORITY,0,2660.54,2024-09-15,2024-08-16 09:00:00
A00000427,100326G,FSS,2025,2025,SELF,0,7711.91,2025-09-15,2025-08-16 09:00:00
A00000428,100332G,SSC,2021,2021,SELF,0,473.06,2021-06-15,2021-05-16 09:00:00
A00000429,100332G,SSC,2022,2022,AUTHORITY,0,607.29,2022-06-15,2022-05-16 09:00:00
A00000430,100332G,SSC,2023,2023,SELF,0,2056.42,2023-09-15,2023-08-16 09:00:00
A00000431,100332G,SSC,2024,2024,SELF,0,817.06,2024-09-15,2024-08-16 09:00:00
A00000432,100332G,SSC,2025,2025,SELF,0,101.97,2025-06-15,2025-05-16 09:00:00
A00000433,100332G,PIT,2021,2021,SELF,0,1218.92,2021-06-30,2021-05-31 09:00:00
A00000434,100332G,PIT,2022,2022,SELF,0,1903.94,2022-06-30,2022-05-31 09:00:00
A00000435,100332G,PIT,2023,2023,SELF,0,2488.44,2023-06-30,2023-05-31 09:00:00
A00000436,100332G,PIT,2024,2024,AUTHORITY,0,1747.67,2024-06-30,2024-05-31 09:00:00
A00000437,100332G,PIT,2025,2025,SELF,0,3008.27,2025-06-30,2025-05-31 09:00:00
A00000438,100338M,VAT,2020,2020,SELF,0,698.62,2020-09-15,2020-08-16 09:00:00
A00000439,100338M,VAT,2021,2021,SELF,0,1228.53,2021-12-15,2021-11-15 09:00:00
A00000440,100338M,VAT,2022,2022,SELF,0,906.16,2022-12-15,2022-11-15 09:00:00
A00000441,100338M,VAT,2023,2023,DEFAULT,1,3618.01,2023-12-15,2023-11-15 09:00:00
A00000442,100338M,VAT,2024,2024,SELF,0,8770.88,2024-09-15,2024-08-16 09:00:00
A00000443,100338M,VAT,2025,2025,SELF,0,17000.48,2025-09-15,2025-08-16 09:00:00
A00000444,100338M,PIT,2020,2020,SELF,0,934.14,2020-06-30,2020-05-31 09:00:00
A00000445,100338M,PIT,2021,2021,SELF,0,575.67,2021-06-30,2021-05-31 09:00:00
A00000446,100338M,PIT,2022,2022,AUTHORITY,0,3132.88,2022-06-30,2022-05-31 09:00:00
A00000447,100338M,PIT,2023,2023,SELF,0,937.99,2023-06-30,2023-05-31 09:00:00
A00000448,100338M,PIT,2024,2024,SELF,0,8304.68,2024-06-30,2024-05-31 09:00:00
A00000449,100338M,PIT,2025,2025,SELF,0,6119.64,2025-06-30,2025-05-31 09:00:00
A00000450,100346A,CIT,2022,2022,SELF,0,880.54,2022-06-30,2022-05-31 09:00:00
A00000451,100346A,CIT,2023,2023,SELF,0,2299.31,2023-06-30,2023-05-31 09:00:00
A00000452,100346A,CIT,2024,2024,AUTHORITY,0,3780.69,2024-06-30,2024-05-31 09:00:00
A00000453,100346A,CIT,2025,2025,SELF,0,7996.61,2025-06-30,2025-05-31 09:00:00
A00000454,100346A,SSC,2022,2022,AUTHORITY,0,740.58,2022-09-15,2022-08-16 09:00:00
A00000455,100346A,SSC,2023,2023,SELF,0,545.05,2023-03-15,2023-02-13 09:00:00
A00000456,100346A,SSC,2024,2024,SELF,0,2826.07,2024-06-15,2024-05-16 09:00:00
A00000457,100346A,SSC,2025,2025,SELF,0,863.68,2025-03-15,2025-02-13 09:00:00
A00000458,100353H,CIT,2022,2022,SELF,0,1550.79,2022-06-30,2022-05-31 09:00:00
A00000459,100353H,CIT,2023,2023,SELF,0,4721.56,2023-06-30,2023-05-31 09:00:00
A00000460,100353H,CIT,2024,2024,SELF,0,4223.89,2024-06-30,2024-05-31 09:00:00
A00000461,100353H,CIT,2025,2025,SELF,0,4400.49,2025-06-30,2025-05-31 09:00:00
A00000462,100361B,FSS,2020,2020,DEFAULT,1,718.02,2020-06-15,2020-05-16 09:00:00
A00000463,100361B,FSS,2021,2021,SELF,0,1212.68,2021-09-15,2021-08-16 09:00:00
A00000464,100361B,FSS,2022,2022,SELF,0,1822.01,2022-09-15,2022-08-16 09:00:00
A00000465,100361B,FSS,2023,2023,SELF,0,1199.43,2023-06-15,2023-05-16 09:00:00
A00000466,100361B,FSS,2024,2024,SELF,0,3736.72,2024-09-15,2024-08-16 09:00:00
A00000467,100361B,FSS,2025,2025,SELF,0,5360.5,2025-06-15,2025-05-16 09:00:00
A00000468,100361B,VAT,2023,2023,SELF,0,482.86,2023-12-15,2023-11-15 09:00:00
A00000469,100361B,VAT,2024,2024,SELF,0,2333.0,2024-12-15,2024-11-15 09:00:00
A00000470,100361B,VAT,2025,2025,AUTHORITY,0,1647.27,2025-12-15,2025-11-15 09:00:00
A00000471,100366G,CIT,2022,2022,SELF,0,203.46,2022-06-30,2022-05-31 09:00:00
A00000472,100366G,CIT,2023,2023,SELF,0,1054.58,2023-06-30,2023-05-31 09:00:00
A00000473,100366G,CIT,2024,2024,AUTHORITY,0,334.91,2024-06-30,2024-05-31 09:00:00
A00000474,100366G,CIT,2025,2025,SELF,0,6879.59,2025-06-30,2025-05-31 09:00:00
A00000475,100372B,VAT,2020,2020,SELF,0,7993.21,2020-09-15,2020-08-16 09:00:00
A00000476,100372B,VAT,2021,2021,SELF,0,6155.49,2021-09-15,2021-08-16 09:00:00
A00000477,100372B,VAT,2022,2022,SELF,0,5508.45,2022-09-15,2022-08-16 09:00:00
A00000478,100372B,VAT,2023,2023,SELF,0,8770.85,2023-12-15,2023-11-15 09:00:00
A00000479,100372B,VAT,2024,2024,DEFAULT,1,29263.78,2024-09-15,2024-08-16 09:00:00
A00000480,100372B,VAT,2025,2025,SELF,0,15933.05,2025-03-15,2025-02-13 09:00:00
A00000481,100372B,CIT,2021,2021,SELF,0,5274.48,2021-06-30,2021-05-31 09:00:00
A00000482,100372B,CIT,2022,2022,SELF,0,3159.88,2022-06-30,2022-05-31 09:00:00
A00000483,100372B,CIT,2023,2023,SELF,0,15891.67,2023-06-30,2023-05-31 09:00:00
A00000484,100372B,CIT,2024,2024,SELF,0,19269.65,2024-06-30,2024-05-31 09:00:00
A00000485,100372B,CIT,2025,2025,SELF,0,56749.0,2025-06-30,2025-05-31 09:00:00
A00000486,100372B,SSC,2023,2023,SELF,0,10620.34,2023-03-15,2023-02-13 09:00:00
A00000487,100372B,SSC,2024,2024,SELF,0,17431.56,2024-03-15,2024-02-14 09:00:00
A00000488,100372B,SSC,2025,2025,SELF,0,16102.59,2025-09-15,2025-08-16 09:00:00
A00000489,100372B,CIT,2022,2022,SELF,0,2870.76,2022-06-30,2022-05-31 09:00:00
A00000490,100372B,CIT,2023,2023,AUTHORITY,0,5843.05,2023-06-30,2023-05-31 09:00:00
A00000491,100372B,CIT,2024,2024,DEFAULT,0,15260.86,2024-06-30,2024-05-31 09:00:00
A00000492,100372B,CIT,2025,2025,SELF,0,54593.69,2025-06-30,2025-05-31 09:00:00
A00000493,100382G,FSS,2021,2021,SELF,0,1283.35,2021-09-15,2021-08-16 09:00:00
A00000494,100382G,FSS,2022,2022,SELF,0,705.31,2022-12-15,2022-11-15 09:00:00
A00000495,100382G,FSS,2023,2023,SELF,0,1824.83,2023-03-15,2023-02-13 09:00:00
A00000496,100382G,FSS,2024,2024,SELF,0,2874.22,2024-06-15,2024-05-16 09:00:00
A00000497,100382G,FSS,2025,2025,SELF,0,5102.56,2025-03-15,2025-02-13 09:00:00
A00000498,100382G,VAT,2022,2022,SELF,0,1219.31,2022-03-15,2022-02-13 09:00:00
A00000499,100382G,VAT,2023,2023,SELF,0,47.93,2023-06-15,2023-05-16 09:00:00
A00000500,100382G,VAT,2024,2024,SELF,0,2909.89,2024-06-15,2024-05-16 09:00:00
A00000501,100382G,VAT,2025,2025,SELF,0,3548.47,2025-12-15,2025-11-15 09:00:00
A00000502,100388B,VAT,2022,2022,SELF,0,1511.83,2022-03-15,2022-02-13 09:00:00
A00000503,100388B,VAT,2023,2023,SELF,0,5577.5,2023-06-15,2023-05-16 09:00:00
A00000504,100388B,VAT,2024,2024,SELF,0,2802.72,2024-03-15,2024-02-14 09:00:00
A00000505,100388B,VAT,2025,2025,SELF,0,5679.3,2025-09-15,2025-08-16 09:00:00
A00000506,100388B,FSS,2022,2022,SELF,0,1505.85,2022-12-15,2022-11-15 09:00:00
A00000507,100388B,FSS,2023,2023,SELF,0,3000.93,2023-12-15,2023-11-15 09:00:00
A00000508,100388B,FSS,2024,2024,SELF,0,5551.95,2024-03-15,2024-02-14 09:00:00
A00000509,100388B,FSS,2025,2025,SELF,0,7143.51,2025-12-15,2025-11-15 09:00:00
A00000510,100392L,CIT,2021,2021,SELF,0,65.23,2021-06-30,2021-05-31 09:00:00
A00000511,100392L,CIT,2022,2022,SELF,0,154.9,2022-06-30,2022-05-31 09:00:00
A00000512,100392L,CIT,2023,2023,SELF,0,259.94,2023-06-30,2023-05-31 09:00:00
A00000513,100392L,CIT,2024,2024,SELF,0,185.12,2024-06-30,2024-05-31 09:00:00
A00000514,100392L,CIT,2025,2025,AUTHORITY,0,341.2,2025-06-30,2025-05-31 09:00:00
A00000515,100392L,VAT,2020,2020,SELF,0,48.25,2020-09-15,2020-08-16 09:00:00
A00000516,100392L,VAT,2021,2021,SELF,0,28.93,2021-06-15,2021-05-16 09:00:00
A00000517,100392L,VAT,2022,2022,SELF,0,60.24,2022-09-15,2022-08-16 09:00:00
A00000518,100392L,VAT,2023,2023,SELF,0,30.56,2023-03-15,2023-02-13 09:00:00
A00000519,100392L,VAT,2024,2024,SELF,0,41.56,2024-06-15,2024-05-16 09:00:00
A00000520,100392L,VAT,2025,2025,SELF,0,293.63,2025-06-15,2025-05-16 09:00:00
A00000521,100400L,FSS,2023,2023,SELF,0,1767.27,2023-06-15,2023-05-16 09:00:00
A00000522,100400L,FSS,2024,2024,AUTHORITY,0,451.45,2024-09-15,2024-08-16 09:00:00
A00000523,100400L,FSS,2025,2025,SELF,0,6910.7,2025-12-15,2025-11-15 09:00:00
A00000524,100400L,CIT,2021,2021,SELF,0,1196.55,2021-06-30,2021-05-31 09:00:00
A00000525,100400L,CIT,2022,2022,SELF,0,40.12,2022-06-30,2022-05-31 09:00:00
A00000526,100400L,CIT,2023,2023,SELF,0,1810.15,2023-06-30,2023-05-31 09:00:00
A00000527,100400L,CIT,2024,2024,SELF,0,359.19,2024-06-30,2024-05-31 09:00:00
A00000528,100400L,CIT,2025,2025,SELF,0,5851.47,2025-06-30,2025-05-31 09:00:00
A00000529,100410B,PIT,2020,2020,AUTHORITY,0,49.05,2020-06-30,2020-05-31 09:00:00
A00000530,100410B,PIT,2021,2021,SELF,0,74.37,2021-06-30,2021-05-31 09:00:00
A00000531,100410B,PIT,2022,2022,SELF,0,163.87,2022-06-30,2022-05-31 09:00:00
A00000532,100410B,PIT,2023,2023,SELF,0,56.84,2023-06-30,2023-05-31 09:00:00
A00000533,100410B,PIT,2024,2024,SELF,0,133.41,2024-06-30,2024-05-31 09:00:00
A00000534,100410B,PIT,2025,2025,SELF,0,880.78,2025-06-30,2025-05-31 09:00:00
A00000535,100415B,SSC,2023,2023,SELF,0,1050.2,2023-12-15,2023-11-15 09:00:00
A00000536,100415B,SSC,2024,2024,SELF,0,8260.2,2024-12-15,2024-11-15 09:00:00
A00000537,100415B,SSC,2025,2025,SELF,0,5247.23,2025-03-15,2025-02-13 09:00:00
A00000538,100420L,SSC,2020,2020,SELF,0,1290.12,2020-09-15,2020-08-16 09:00:00
A00000539,100420L,SSC,2021,2021,SELF,0,967.16,2021-03-15,2021-02-13 09:00:00
A00000540,100420L,SSC,2022,2022,SELF,0,274.51,2022-06-15,2022-05-16 09:00:00
A00000541,100420L,SSC,2023,2023,SELF,0,1152.67,2023-09-15,2023-08-16 09:00:00
A00000542,100420L,SSC,2024,2024,SELF,0,306.95,2024-09-15,2024-08-16 09:00:00
A00000543,100420L,SSC,2025,2025,SELF,0,7600.04,2025-06-15,2025-05-16 09:00:00
A00000544,100420L,FSS,2022,2022,SELF,0,1148.99,2022-03-15,2022-02-13 09:00:00
A00000545,100420L,FSS,2023,2023,SELF,0,1206.8,2023-06-15,2023-05-16 09:00:00
A00000546,100420L,FSS,2024,2024,SELF,0,1251.07,2024-06-15,2024-05-16 09:00:00
A00000547,100420L,FSS,2025,2025,SELF,0,1258.26,2025-03-15,2025-02-13 09:00:00
A00000548,100430G,SSC,2020,2020,SELF,0,38.1,2020-12-15,2020-11-15 09:00:00
A00000549,100430G,SSC,2021,2021,SELF,0,1339.05,2021-03-15,2021-02-13 09:00:00
A00000550,100430G,SSC,2022,2022,SELF,0,738.71,2022-09-15,2022-08-16 09:00:00
A00000551,100430G,SSC,2023,2023,SELF,0,751.05,2023-09-15,2023-08-16 09:00:00
A00000552,100430G,SSC,2024,2024,SELF,0,1124.08,2024-09-15,2024-08-16 09:00:00
A00000553,100430G,SSC,2025,2025,SELF,0,236.5,2025-12-15,2025-11-15 09:00:00
A00000554,100435H,VAT,2023,2023,SELF,0,931.4,2023-09-15,2023-08-16 09:00:00
